"GEOID","NAME","populationE","populationM","med_incE","med_incM","whiteE","whiteM","blackE","blackM","nativeE","nativeM","asianE","asianM","total_raceE","total_raceM","poverty_totalE","poverty_totalM","poverty_belowE","poverty_belowM","white_pct","black_pct","native_pct","asian_pct","poverty_rate_pct"
"36061000100","Census Tract 1; New York County; New York",0,13,NA,NA,0,13,0,13,0,13,0,13,0,13,0,13,0,13,NA,NA,NA,NA,NA
"36061000201","Census Tract 2.01; New York County; New York",2666,1368,45582,19756,419,198,257,248,0,13,413,166,2666,1368,2621,1368,1364,1345,15.7164291072768,9.63990997749437,0,15.4913728432108,52.0412056466997
"36061000202","Census Tract 2.02; New York County; New York",7001,729,34710,11221,2452,524,1234,510,50,78,1444,579,7001,729,6991,729,1975,392,35.0235680617055,17.6260534209399,0.714183688044565,20.625624910727,28.2506079244743
"36061000500","Census Tract 5; New York County; New York",0,13,NA,NA,0,13,0,13,0,13,0,13,0,13,0,13,0,13,NA,NA,NA,NA,NA
"36061000600","Census Tract 6; New York County; New York",10751,1415,25655,9268,1225,469,773,311,56,89,5567,904,10751,1415,10575,1415,4175,1067,11.3942889033578,7.19002883452702,0.520881778439215,51.7812296530555,39.4799054373522
"36061000700","Census Tract 7; New York County; New York",8674,1134,184730,19644,6185,1070,393,338,0,19,1127,403,8674,1134,8674,1134,430,283,71.3050495734379,4.53078164629929,0,12.9928522019829,4.95734378602721
"36061000800","Census Tract 8; New York County; New York",8713,1196,28607,10554,1242,396,16,26,11,18,7248,1231,8713,1196,8711,1196,2714,916,14.2545621485137,0.183633650866521,0.126248134970733,83.1860438425341,31.1560096429801
"36061000900","Census Tract 9; New York County; New York",1824,321,222167,70887,1158,272,151,85,0,13,303,135,1824,321,1823,321,146,99,63.4868421052632,8.27850877192983,0,16.6118421052632,8.00877674163467
"36061001001","Census Tract 10.01; New York County; New York",1696,174,109352,20746,1288,167,40,41,0,13,169,76,1696,174,1696,174,16,19,75.9433962264151,2.35849056603774,0,9.96462264150943,0.943396226415094
"36061001002","Census Tract 10.02; New York County; New York",5989,1200,23658,3132,1060,691,1398,697,58,60,913,387,5989,1200,5989,1200,3014,1246,17.6991150442478,23.3427951243947,0.968442143930539,15.2446151277342,50.3255969277008
"36061001200","Census Tract 12; New York County; New York",4157,539,91154,25177,2352,498,120,93,0,13,842,238,4157,539,4107,539,710,276,56.57926389223,2.88669713735867,0,20.2549915804667,17.2875578280984
"36061001300","Census Tract 13; New York County; New York",4861,522,199576,37250,3232,482,343,246,0,13,939,374,4861,522,4861,522,275,252,66.4883768771858,7.05616128368648,0,19.3170129602962,5.65727216622094
"36061001401","Census Tract 14.01; New York County; New York",3165,508,89873,25259,2260,447,96,71,0,13,251,142,3165,508,3118,508,162,83,71.4060031595577,3.03317535545024,0,7.9304897314376,5.19563822963438
"36061001402","Census Tract 14.02; New York County; New York",3286,608,46615,43775,1150,241,250,185,10,16,1099,597,3286,608,3285,608,946,610,34.9969567863664,7.6080340839927,0.304321363359708,33.4449178332319,28.7975646879756
"36061001501","Census Tract 15.01; New York County; New York",7721,1596,119293,22085,4112,1368,563,423,0,19,2096,532,7721,1596,7195,1594,541,220,53.257350084186,7.2918015801062,0,27.1467426499158,7.51911049339819
"36061001502","Census Tract 15.02; New York County; New York",8623,885,160466,42412,5651,920,193,155,20,28,1601,418,8623,885,7983,887,724,359,65.5340368781167,2.23820016235649,0.231937840658703,18.5666241447292,9.06927220343229
"36061001600","Census Tract 16; New York County; New York",7720,1190,46860,29731,1885,512,141,103,0,19,5436,1093,7720,1190,7719,1190,817,309,24.4170984455959,1.82642487046632,0,70.4145077720207,10.5842725741676
"36061001800","Census Tract 18; New York County; New York",6948,878,74485,27752,2619,483,405,178,42,70,3171,809,6948,878,6593,878,873,270,37.6943005181347,5.82901554404145,0.604490500863558,45.6390328151986,13.2413165478538
"36061002000","Census Tract 20; New York County; New York",4689,795,26031,10448,729,305,861,316,0,13,715,201,4689,795,4689,795,1785,505,15.5470249520154,18.3621241202815,0,15.2484538281083,38.0678182981446
"36061002100","Census Tract 21; New York County; New York",7275,1109,250001,NA,5392,1148,473,351,0,19,1195,624,7275,1109,7275,1109,75,73,74.1168384879725,6.50171821305842,0,16.426116838488,1.03092783505155
"36061002201","Census Tract 22.01; New York County; New York",6748,725,35700,8902,2173,575,1327,676,23,38,880,297,6748,725,6723,725,1849,778,32.2021339656194,19.665085951393,0.340841730883225,13.040901007706,27.502603004611
"36061002202","Census Tract 22.02; New York County; New York",2521,606,121389,33821,1500,472,264,140,0,13,235,136,2521,606,2521,606,250,123,59.5001983339944,10.472034906783,0,9.32169773899246,9.91669972233241
"36061002400","Census Tract 24; New York County; New York",4311,672,17922,5444,352,150,963,279,17,25,674,399,4311,672,4311,672,2485,689,8.16515889584783,22.3382045929019,0.394340060310833,15.6344235676177,57.6432382277894
"36061002500","Census Tract 25; New York County; New York",5162,873,21949,3097,565,208,1796,919,25,30,1628,222,5162,873,5144,856,2681,830,10.9453700116234,34.7927160015498,0.484308407593956,31.5381635025184,52.1189735614308
"36061002601","Census Tract 26.01; New York County; New York",4592,734,35625,24108,1441,543,734,292,0,13,758,331,4592,734,4592,734,1597,582,31.3806620209059,15.9843205574913,0,16.506968641115,34.7778745644599
"36061002602","Census Tract 26.02; New York County; New York",3632,578,71907,15471,2219,508,289,207,93,123,392,277,3632,578,3607,582,625,188,61.0958149779736,7.95704845814978,2.56057268722467,10.7929515418502,17.3274189076795
"36061002700","Census Tract 27; New York County; New York",1203,316,134583,73320,247,98,1,3,0,13,897,320,1203,316,1195,316,210,131,20.5320033250208,0.0831255195344971,0,74.5635910224439,17.5732217573222
"36061002800","Census Tract 28; New York County; New York",6364,944,52305,16613,2433,666,338,157,0,19,1357,458,6364,944,6319,946,1527,520,38.2306725329981,5.31112507856694,0,21.3230672532998,24.1652160151923
"36061002901","Census Tract 29.01; New York County; New York",1113,102,11406,4980,467,224,305,115,0,13,108,90,1113,102,123,91,98,85,41.9586702605571,27.403414195867,0,9.70350404312669,79.6747967479675
"36061002902","Census Tract 29.02; New York County; New York",3885,803,NA,NA,355,207,56,93,27,44,3160,663,3885,803,3884,802,1293,636,9.13770913770914,1.44144144144144,0.694980694980695,81.3384813384813,33.2904222451081
"36061003001","Census Tract 30.01; New York County; New York",3868,584,90222,20174,2356,486,352,255,0,13,302,119,3868,584,3868,584,396,195,60.9100310237849,9.10031023784902,0,7.8076525336091,10.2378490175801
"36061003002","Census Tract 30.02; New York County; New York",3062,295,68382,35053,1749,322,202,160,0,13,614,202,3062,295,3062,295,847,259,57.1195297191378,6.59699542782495,0,20.0522534291313,27.6616590463749
"36061003100","Census Tract 31; New York County; New York",2667,315,190769,46452,1299,274,312,109,0,13,704,251,2667,315,1532,320,198,91,48.7064116985377,11.6985376827897,0,26.3967004124484,12.9242819843342
"36061003200","Census Tract 32; New York County; New York",7523,1182,88070,15625,5999,1248,207,161,20,32,581,330,7523,1182,7523,1182,1308,341,79.7421241525987,2.75156187691081,0.265851389073508,7.7229828525854,17.3866808454074
"36061003300","Census Tract 33; New York County; New York",5787,882,250001,NA,4612,842,71,89,0,19,482,231,5787,882,5787,882,83,54,79.6958700535683,1.22688785208225,0,8.32901330568516,1.43424917919475
"36061003400","Census Tract 34; New York County; New York",6647,903,109148,36516,4368,745,262,243,0,19,748,153,6647,903,6647,903,1364,527,65.7138558748308,3.94162780201595,0,11.2531969309463,20.5205355799609
"36061003601","Census Tract 36.01; New York County; New York",2942,385,55714,21479,1146,332,204,131,165,214,708,145,2942,385,2942,385,506,144,38.9530931339225,6.93405846363018,5.60842963970088,24.0652617267165,17.199184228416
"36061003602","Census Tract 36.02; New York County; New York",3409,519,144464,48221,2249,536,390,110,0,13,448,163,3409,519,3098,519,792,226,65.9724259313582,11.440305074802,0,13.1416837782341,25.5648805681085
"36061003700","Census Tract 37; New York County; New York",3380,623,246250,83754,2283,329,38,42,0,13,610,535,3380,623,3380,623,144,89,67.5443786982248,1.12426035502959,0,18.0473372781065,4.2603550295858
"36061003800","Census Tract 38; New York County; New York",8199,1251,68647,10797,5137,827,769,756,0,19,1301,453,8199,1251,7921,1252,1758,586,62.6539821929504,9.37919258446152,0,15.8677887547262,22.1941674031057
"36061003900","Census Tract 39; New York County; New York",6935,1155,190588,119580,4484,633,234,187,0,19,1628,1068,6935,1155,6918,1155,669,370,64.6575342465753,3.37418889689978,0,23.4751261715934,9.67042497831743
"36061004001","Census Tract 40.01; New York County; New York",3035,600,122383,42356,2347,487,46,52,0,13,197,154,3035,600,2914,600,354,349,77.331136738056,1.51565074135091,0,6.49093904448105,12.1482498284146
"36061004002","Census Tract 40.02; New York County; New York",6067,1668,153838,41963,3814,1658,354,158,17,35,1085,311,6067,1668,4521,1671,860,707,62.864677764958,5.83484423932751,0.280204384374485,17.8836327674304,19.0223401902234
"36061004100","Census Tract 41; New York County; New York",7051,1423,100096,23111,3717,1402,148,81,25,23,2813,512,7051,1423,6687,1423,753,265,52.7159268188909,2.09899305063112,0.354559636930932,39.8950503474684,11.2606550022432
"36061004200","Census Tract 42; New York County; New York",5243,347,163750,39156,2874,359,351,127,11,20,1284,255,5243,347,2447,335,293,212,54.8159450696166,6.69464047301163,0.209803547587259,24.4897959183673,11.9738455251328
"36061004300","Census Tract 43; New York County; New York",3494,597,97133,43299,2093,531,74,83,0,13,574,194,3494,597,3494,597,726,457,59.9026903262736,2.11791642816256,0,16.4281625643961,20.7784773898111
"36061004400","Census Tract 44; New York County; New York",15945,1967,142975,19954,12272,1601,529,289,0,21,2179,796,15945,1967,15945,1967,1694,883,76.9645656945751,3.31765443712763,0,13.6657259328943,10.6240200689871
"36061004500","Census Tract 45; New York County; New York",1226,200,158393,47606,897,204,27,24,0,13,209,110,1226,200,1226,200,141,97,73.1647634584013,2.20228384991843,0,17.047308319739,11.5008156606852
"36061004700","Census Tract 47; New York County; New York",2466,427,148750,55717,1968,440,0,13,0,13,326,179,2466,427,2466,427,150,101,79.8053527980535,0,0,13.2197891321979,6.08272506082725
"36061004800","Census Tract 48; New York County; New York",6413,716,173239,18279,4480,682,275,121,0,19,1194,466,6413,716,5358,714,459,165,69.8581007328863,4.28816466552316,0,18.6184313113987,8.56662933930571
"36061004900","Census Tract 49; New York County; New York",4323,730,141731,37168,3627,757,35,39,0,13,495,256,4323,730,4316,725,308,204,83.9000693962526,0.809622947027527,0,11.4503816793893,7.13623725671918
"36061005000","Census Tract 50; New York County; New York",4892,824,194750,22746,3609,779,73,89,0,13,865,346,4892,824,4830,824,250,143,73.7735077677841,1.49223221586263,0,17.681929681112,5.175983436853
"36061005200","Census Tract 52; New York County; New York",3128,393,193958,52731,2090,382,133,107,12,25,504,154,3128,393,2279,393,223,228,66.8158567774936,4.25191815856777,0.383631713554987,16.1125319693095,9.78499341816586
"36061005400","Census Tract 54; New York County; New York",4713,624,152018,45393,3438,449,171,128,0,13,756,433,4713,624,4691,623,336,128,72.9471674092934,3.62826225334182,0,16.0407383831954,7.16265188659135
"36061005501","Census Tract 55.01; New York County; New York",4987,700,190408,67426,2864,401,274,365,59,98,1367,579,4987,700,4407,700,706,546,57.4293162221777,5.49428514136756,1.18307599759374,27.4112693001805,16.0199682323576
"36061005502","Census Tract 55.02; New York County; New York",1918,270,138854,26440,1273,256,53,42,0,13,354,248,1918,270,1918,270,216,101,66.3712200208551,2.76329509906152,0,18.4567257559958,11.2617309697602
"36061005600","Census Tract 56; New York County; New York",4319,858,186028,58954,2589,510,271,126,0,13,402,209,4319,858,4266,872,758,292,59.9444315813846,6.2746006019912,0,9.30771011808289,17.7684013127051
"36061005700","Census Tract 57; New York County; New York",2957,554,236250,72237,2492,507,20,29,0,13,269,217,2957,554,2946,565,121,73,84.2746026378086,0.676361176868448,0,9.09705782888062,4.10726408689749
"36061005800","Census Tract 58; New York County; New York",4237,608,186191,42863,2449,528,325,467,34,50,938,380,4237,608,4220,606,473,460,57.8003304224687,7.67052159546849,0.80245456691055,22.1383054047675,11.2085308056872
"36061005900","Census Tract 59; New York County; New York",5001,559,166250,40715,3908,552,179,69,11,21,596,178,5001,559,4074,558,116,73,78.1443711257748,3.57928414317137,0.21995600879824,11.9176164767047,2.84732449680903
"36061006000","Census Tract 60; New York County; New York",5630,822,202632,53380,4432,758,58,68,0,19,657,206,5630,822,5630,822,163,137,78.721136767318,1.03019538188277,0,11.6696269982238,2.89520426287744
"36061006100","Census Tract 61; New York County; New York",5218,604,250001,NA,3226,538,322,188,0,19,1240,596,5218,604,3899,606,169,105,61.8244538137217,6.17094672288233,0,23.7638942123419,4.3344447294178
"36061006200","Census Tract 62; New York County; New York",4234,616,96912,16558,1817,338,1088,330,20,32,822,244,4234,616,3496,592,874,172,42.914501653283,25.6967406707605,0.472366556447804,19.4142654700047,25
"36061006300","Census Tract 63; New York County; New York",5799,892,172687,35230,5077,830,75,29,0,19,330,146,5799,892,5524,889,250,117,87.5495775133644,1.29332643559234,0,5.69063631660631,4.52570601013758
"36061006400","Census Tract 64; New York County; New York",7513,1070,118201,24547,5590,787,610,604,0,19,824,308,7513,1070,7204,1071,1141,642,74.4043657660056,8.119259949421,0,10.9676560628244,15.8384230982787
"36061006500","Census Tract 65; New York County; New York",6088,685,118698,19673,4940,659,208,114,22,36,614,236,6088,685,5010,682,390,150,81.1432325886991,3.41655716162943,0.361366622864652,10.0854139290407,7.78443113772455
"36061006600","Census Tract 66; New York County; New York",11615,1704,126995,26595,7495,1795,977,869,21,42,2107,746,11615,1704,11337,1702,803,439,64.528626775721,8.4115368058545,0.180800688764529,18.1403357727077,7.08300255799594
"36061006700","Census Tract 67; New York County; New York",5020,825,120964,15711,4247,648,164,240,0,19,291,146,5020,825,4989,824,160,96,84.601593625498,3.26693227091633,0,5.79681274900398,3.20705552214873
"36061006800","Census Tract 68; New York County; New York",7265,930,146051,38517,4866,901,735,406,0,19,1011,465,7265,930,6208,928,706,281,66.9786648313833,10.1169993117688,0,13.9160357880248,11.3724226804124
"36061006900","Census Tract 69; New York County; New York",2491,304,231136,59175,1965,310,33,32,0,13,232,96,2491,304,2165,303,114,110,78.8839823364111,1.32476916900843,0,9.313528703332,5.26558891454965
"36061007001","Census Tract 70.01; New York County; New York",3928,1284,153902,78584,3281,1258,91,76,0,13,339,184,3928,1284,3808,1284,95,75,83.5285132382892,2.31670061099796,0,8.63034623217923,2.49474789915966
"36061007002","Census Tract 70.02; New York County; New York",3657,659,143183,27168,2375,573,267,274,0,13,729,273,3657,659,3657,659,324,121,64.9439431227782,7.30106644790812,0,19.9343724364233,8.8597210828548
"36061007100","Census Tract 71; New York County; New York",4995,812,173615,26219,3734,509,285,171,0,13,518,430,4995,812,4833,811,316,168,74.7547547547548,5.7057057057057,0,10.3703703703704,6.53838195737637
"36061007200","Census Tract 72; New York County; New York",7035,852,139577,23453,4753,744,268,206,0,19,1382,361,7035,852,6815,860,473,213,67.5621890547264,3.80952380952381,0,19.6446339729922,6.94057226705796
"36061007300","Census Tract 73; New York County; New York",5683,807,146964,49369,4539,689,155,202,0,19,354,282,5683,807,5683,807,504,291,79.8697870842865,2.72743269399965,0,6.22910434629597,8.86855534048918
"36061007400","Census Tract 74; New York County; New York",5056,565,192897,33696,3671,634,232,116,0,19,918,302,5056,565,4489,558,455,237,72.6068037974684,4.58860759493671,0,18.1566455696203,10.1358877255513
"36061007500","Census Tract 75; New York County; New York",3692,491,119250,24662,3102,488,105,95,0,13,211,141,3692,491,3692,491,279,155,84.0195016251354,2.84398699891658,0,5.71505958829902,7.55687973997833
"36061007600","Census Tract 76; New York County; New York",2442,377,127308,39947,1095,323,96,56,0,13,854,250,2442,377,2442,377,335,173,44.8402948402948,3.93120393120393,0,34.971334971335,13.7182637182637
"36061007700","Census Tract 77; New York County; New York",5706,590,161094,52758,4792,553,36,57,26,57,182,104,5706,590,5706,590,385,174,83.9817735716789,0.630914826498423,0.455660708026639,3.18962495618647,6.74728356116369
"36061007800","Census Tract 78; New York County; New York",9023,1452,149915,65392,5367,1103,115,98,0,19,2230,812,9023,1452,9015,1453,351,330,59.4813255014962,1.27452066940042,0,24.7146181979386,3.89351081530782
"36061007900","Census Tract 79; New York County; New York",4211,696,127188,52488,3213,732,0,13,0,13,195,125,4211,696,4211,696,310,166,76.300166231299,0,0,4.63072904298266,7.36167181192116
"36061008000","Census Tract 80; New York County; New York",5137,659,163454,22761,3542,484,316,294,0,19,893,335,5137,659,5019,659,344,224,68.9507494646681,6.1514502627993,0,17.3836869768347,6.85395497110978
"36061008100","Census Tract 81; New York County; New York",6639,1094,156265,28610,5392,1029,133,97,0,19,471,248,6639,1094,6586,1094,347,139,81.2170507606567,2.0033137520711,0,7.09444193402621,5.26875189796538
"36061008200","Census Tract 82; New York County; New York",3551,781,222273,103128,1718,421,212,152,11,18,580,291,3551,781,3551,781,241,144,48.3807378203323,5.97014925373134,0.309771895240777,16.3334272036046,6.78682061391157
"36061008300","Census Tract 83; New York County; New York",3798,607,70986,28215,1602,331,305,270,60,49,489,231,3798,607,3798,607,676,382,42.1800947867299,8.03054239073196,1.57977883096367,12.8751974723539,17.798841495524
"36061008400","Census Tract 84; New York County; New York",1590,416,250001,NA,841,380,57,58,29,56,564,194,1590,416,1588,416,126,33,52.8930817610063,3.58490566037736,1.82389937106918,35.4716981132075,7.93450881612091
"36061008601","Census Tract 86.01; New York County; New York",3127,499,161548,37563,1746,315,55,50,0,13,983,380,3127,499,3127,499,520,342,55.8362647905341,1.75887432043492,0,31.4358810361369,16.6293572113847
"36061008602","Census Tract 86.02; New York County; New York",0,13,NA,NA,0,13,0,13,0,13,0,13,0,13,0,13,0,13,NA,NA,NA,NA,NA
"36061008603","Census Tract 86.03; New York County; New York",4765,768,215981,33953,3799,623,8,14,12,18,359,209,4765,768,4765,768,149,113,79.7271773347324,0.167890870933893,0.251836306400839,7.53410283315845,3.12696747114376
"36061008700","Census Tract 87; New York County; New York",6133,877,136620,49205,4383,623,435,533,0,19,710,327,6133,877,6133,877,728,430,71.4658405348117,7.09277678134681,0,11.5767161258764,11.8702103375183
"36061008800","Census Tract 88; New York County; New York",7491,1026,117442,39459,4473,844,226,211,16,29,1767,466,7491,1026,7491,1026,486,309,59.7116539847817,3.01695367774663,0.213589640902416,23.5883059671606,6.48778534241089
"36061008900","Census Tract 89; New York County; New York",6314,671,95355,41744,4647,563,202,154,0,19,465,222,6314,671,5775,673,833,399,73.5983528666456,3.19923978460564,0,7.36458663287932,14.4242424242424
"36061009000","Census Tract 90; New York County; New York",6947,1031,149063,23799,4909,989,231,213,0,19,1488,430,6947,1031,6947,1031,540,258,70.6635957967468,3.32517633510868,0,21.4193176910897,7.77313948466964
"36061009100","Census Tract 91; New York County; New York",6654,776,188867,30903,4519,820,697,326,0,19,711,270,6654,776,6653,776,1238,417,67.9140366696724,10.4749023143974,0,10.6853020739405,18.6081467007365
"36061009200","Census Tract 92; New York County; New York",1436,266,166734,55384,875,239,23,27,16,21,476,214,1436,266,1397,244,40,31,60.933147632312,1.6016713091922,1.1142061281337,33.1476323119777,2.86327845382963
"36061009300","Census Tract 93; New York County; New York",9632,1170,94441,28143,7002,1173,638,214,0,19,428,181,9632,1170,9587,1170,1368,614,72.6951827242525,6.62375415282392,0,4.44352159468439,14.2693230416189
"36061009400","Census Tract 94; New York County; New York",89,77,171875,166850,40,19,0,13,5,8,4,7,89,77,89,77,16,18,44.9438202247191,0,5.61797752808989,4.49438202247191,17.9775280898876
"36061009500","Census Tract 95; New York County; New York",3217,441,176944,59641,2382,412,196,139,0,13,443,184,3217,441,2262,438,187,72,74.0441405035748,6.09263288778365,0,13.7705937208579,8.26702033598585
"36061009600","Census Tract 96; New York County; New York",310,96,NA,NA,120,64,34,5,0,13,114,73,310,96,277,96,57,12,38.7096774193548,10.9677419354839,0,36.7741935483871,20.5776173285199
"36061009700","Census Tract 97; New York County; New York",4565,568,67218,19328,2294,475,343,324,0,13,759,326,4565,568,4551,568,570,224,50.2519167579409,7.51369112814896,0,16.6265060240964,12.524719841793
"36061009800","Census Tract 98; New York County; New York",8116,1229,124433,38116,5928,1107,100,88,0,19,1476,579,8116,1229,8116,1229,859,866,73.0409068506654,1.23213405618531,0,18.1862986692952,10.5840315426318
"36061009901","Census Tract 99.01; New York County; New York",1800,539,250001,NA,1586,547,37,40,0,13,100,81,1800,539,1797,540,51,62,88.1111111111111,2.05555555555556,0,5.55555555555556,2.83806343906511
"36061009902","Census Tract 99.02; New York County; New York",3057,550,148706,47629,1767,344,165,129,0,13,739,466,3057,550,3057,550,179,162,57.801766437684,5.39744847890088,0,24.1740268236833,5.85541380438338
"36061009903","Census Tract 99.03; New York County; New York",916,151,175333,57195,426,160,109,89,0,13,180,83,916,151,916,151,87,55,46.5065502183406,11.8995633187773,0,19.6506550218341,9.49781659388646
"36061010000","Census Tract 100; New York County; New York",1636,398,103417,43934,1143,374,32,24,0,13,290,165,1636,398,1636,398,85,52,69.8655256723716,1.9559902200489,0,17.7261613691932,5.19559902200489
"36061010100","Census Tract 101; New York County; New York",1824,254,97242,35726,658,220,279,107,0,13,591,174,1824,254,1824,254,367,116,36.0745614035088,15.2960526315789,0,32.4013157894737,20.1206140350877
"36061010200","Census Tract 102; New York County; New York",243,133,91157,2836,200,127,8,11,0,13,8,11,243,133,243,133,32,26,82.3045267489712,3.29218106995885,0,3.29218106995885,13.1687242798354
"36061010300","Census Tract 103; New York County; New York",2648,614,103838,21751,1569,608,211,127,0,13,645,205,2648,614,2438,613,200,123,59.2522658610272,7.96827794561934,0,24.3580060422961,8.20344544708778
"36061010400","Census Tract 104; New York County; New York",741,200,181333,50475,512,179,15,11,0,13,152,76,741,200,741,200,34,18,69.0958164642375,2.02429149797571,0,20.5128205128205,4.58839406207827
"36061010601","Census Tract 106.01; New York County; New York",7366,1575,224898,66227,6419,1432,63,72,0,19,639,423,7366,1575,7366,1575,170,135,87.1436329079555,0.855281020906869,0,8.67499321205539,2.30790116752647
"36061010602","Census Tract 106.02; New York County; New York",4992,633,190685,36545,3260,454,223,145,0,13,917,364,4992,633,4992,633,319,185,65.3044871794872,4.46714743589744,0,18.369391025641,6.39022435897436
"36061010801","Census Tract 108.01; New York County; New York",3164,583,169293,38458,2260,488,174,111,8,13,413,229,3164,583,2802,585,135,107,71.4285714285714,5.49936788874842,0.252844500632111,13.0530973451327,4.81798715203426
"36061010802","Census Tract 108.02; New York County; New York",4352,1316,131171,39206,3711,1361,0,13,0,13,540,367,4352,1316,4352,1316,374,218,85.2711397058823,0,0,12.4080882352941,8.59375
"36061010803","Census Tract 108.03; New York County; New York",1876,466,160111,53960,1621,459,25,43,0,13,95,94,1876,466,1876,466,74,79,86.407249466951,1.33262260127932,0,5.06396588486141,3.94456289978678
"36061010900","Census Tract 109; New York County; New York",210,42,146042,12350,98,40,51,34,0,13,25,16,210,42,210,42,89,14,46.6666666666667,24.2857142857143,0,11.9047619047619,42.3809523809524
"36061011000","Census Tract 110; New York County; New York",7303,1293,163371,32248,5611,1226,298,205,0,19,894,478,7303,1293,7301,1293,194,150,76.8314391346022,4.08051485690812,0,12.2415445707244,2.6571702506506
"36061011100","Census Tract 111; New York County; New York",4899,666,102297,31919,2577,606,240,177,25,41,1500,365,4899,666,4899,666,674,198,52.6025719534599,4.89895897121862,0.510308226168606,30.6184935701163,13.7579097775056
"36061011201","Census Tract 112.01; New York County; New York",936,181,198750,49019,695,161,16,26,0,13,157,103,936,181,936,181,81,41,74.2521367521367,1.70940170940171,0,16.7735042735043,8.65384615384615
"36061011202","Census Tract 112.02; New York County; New York",488,136,198000,44454,433,132,0,13,2,4,21,22,488,136,488,136,17,15,88.7295081967213,0,0.40983606557377,4.30327868852459,3.48360655737705
"36061011203","Census Tract 112.03; New York County; New York",1076,171,204375,32578,882,151,0,13,0,13,111,66,1076,171,1076,171,17,20,81.9702602230483,0,0,10.3159851301115,1.57992565055762
"36061011300","Census Tract 113; New York County; New York",137,25,82500,55055,23,22,74,20,0,13,27,18,137,25,137,25,82,22,16.7883211678832,54.014598540146,0,19.7080291970803,59.8540145985401
"36061011401","Census Tract 114.01; New York County; New York",1066,233,250001,NA,851,202,8,7,0,13,129,165,1066,233,1059,233,57,38,79.8311444652908,0.75046904315197,0,12.1013133208255,5.38243626062323
"36061011402","Census Tract 114.02; New York County; New York",2371,537,176667,104933,1785,511,11,19,14,22,304,154,2371,537,2371,537,78,38,75.2846900042176,0.463939266132434,0.590468156895825,12.8215942640236,3.28975115984817
"36061011500","Census Tract 115; New York County; New York",3475,657,145521,43889,1669,683,389,240,0,13,949,238,3475,657,3471,657,534,205,48.0287769784173,11.1942446043165,0,27.3093525179856,15.3846153846154
"36061011600","Census Tract 116; New York County; New York",3577,578,90938,52621,2720,482,66,56,0,13,621,325,3577,578,3443,581,331,292,76.0413754542913,1.84512161028795,0,17.3609169695275,9.61370897473134
"36061011700","Census Tract 117; New York County; New York",4991,688,109740,54441,2901,618,380,250,0,13,964,308,4991,688,4991,688,335,154,58.1246243237828,7.61370466840313,0,19.3147665798437,6.71208174714486
"36061011800","Census Tract 118; New York County; New York",9510,898,159134,26452,7764,1070,82,80,0,19,1327,668,9510,898,9496,898,823,421,81.6403785488959,0.862250262881178,0,13.9537329127234,8.66680707666386
"36061011900","Census Tract 119; New York County; New York",1040,171,15971,3659,312,111,455,131,13,21,38,35,1040,171,1040,171,480,177,30,43.75,1.25,3.65384615384615,46.1538461538462
"36061012000","Census Tract 120; New York County; New York",2993,472,153086,53415,2448,501,202,182,0,13,220,147,2993,472,2993,472,364,219,81.7908453057133,6.74908118944203,0,7.35048446374875,12.1617106582025
"36061012101","Census Tract 121.01; New York County; New York",2837,564,56935,11239,1788,556,152,86,0,13,329,147,2837,564,2815,567,854,340,63.0243214663377,5.35777229467748,0,11.5967571378216,30.3374777975133
"36061012102","Census Tract 121.02; New York County; New York",5049,799,54735,15141,3341,516,323,226,0,19,303,138,5049,799,4964,810,545,223,66.1715191126956,6.3973063973064,0,6.00118835412953,10.9790491539081
"36061012200","Census Tract 122; New York County; New York",2608,729,231016,54012,2448,714,0,13,0,13,86,60,2608,729,2608,729,72,63,93.8650306748466,0,0,3.29754601226994,2.76073619631902
"36061012400","Census Tract 124; New York County; New York",9826,1242,140250,45277,7008,890,104,92,16,27,1953,729,9826,1242,9304,1243,383,235,71.3209851414614,1.05841644616324,0.162833299409729,19.8758396092001,4.11650902837489
"36061012500","Census Tract 125; New York County; New York",2488,380,137772,88639,1153,164,226,184,0,13,585,194,2488,380,2442,379,322,111,46.3424437299035,9.08360128617363,0,23.5128617363344,13.1859131859132
"36061012601","Census Tract 126.01; New York County; New York",7417,1557,104460,14614,6570,1679,0,19,0,19,304,242,7417,1557,7417,1557,243,188,88.5802885263584,0,0,4.09869219360928,3.27625724686531
"36061012602","Census Tract 126.02; New York County; New York",4682,1053,194650,43602,4301,1067,8,9,0,13,106,104,4682,1053,4682,1053,273,242,91.8624519436138,0.170867150790261,0,2.26398974797095,5.83084152071764
"36061012700","Census Tract 127; New York County; New York",7092,997,145488,42597,4902,874,131,125,0,19,725,314,7092,997,7092,997,850,546,69.1201353637902,1.84715172024817,0,10.2227862380147,11.9853355893965
"36061012800","Census Tract 128; New York County; New York",5089,806,205685,44779,4448,770,10,14,0,19,405,268,5089,806,5085,806,277,149,87.4042051483592,0.196502259775987,0,7.95834152092749,5.44739429695182
"36061012901","Census Tract 129.01; New York County; New York",7530,957,117622,11947,4595,628,281,211,0,19,1752,510,7530,957,7476,958,330,179,61.0225763612218,3.73173970783533,0,23.2669322709163,4.41412520064205
"36061012902","Census Tract 129.02; New York County; New York",2350,506,100991,28789,1247,417,245,152,27,39,292,189,2350,506,2350,506,193,151,53.063829787234,10.4255319148936,1.14893617021277,12.4255319148936,8.21276595744681
